dialogue_id,condition,pairing,pairing_type,model,agent_role,turn_number,g1_v1,g2_v1,g3_v1,g1_v2,g2_v2,g3_v2,gnorm_v2,kstate_v1,kstate_v2,position_depth,self_reference_depth,hypothesis_diversity,revision_genuineness,structural_direction,hedge_density
B_claude_gpt4o_T4_rep03,B,claude_gpt4o,heterogeneous,claude,A,8,0.15,0.375,0.4,0.7924,0.1875,0.3999999999999999,0.907223241545321,False,False,5.0,4.0,4.0,4.0,3.0,0.306
B_claude_gpt4o_T4_rep03,B,claude_gpt4o,heterogeneous,gpt4o,B,1,0.19,0.625,0.5,0.842,0.5,0.5,1.0995289900680199,False,False,4.0,1.0,4.0,0.0,0.0,0.13
B_claude_gpt4o_T4_rep03,B,claude_gpt4o,heterogeneous,gpt4o,B,2,0.15,0.375,0.45,0.656,0.625,0.45000000000000007,1.011662493127031,False,False,3.0,1.0,4.0,2.0,4.0,0.235
B_claude_gpt4o_T4_rep03,B,claude_gpt4o,heterogeneous,gpt4o,B,3,0.15,0.375,0.35,0.9812000000000001,0.5625,0.3500000000000001,1.1839170959150815,False,False,4.0,1.0,4.0,3.0,4.0,0.371
B_claude_gpt4o_T4_rep03,B,claude_gpt4o,heterogeneous,gpt4o,B,4,0.519,0.375,0.45,0.9828,0.4375,0.45000000000000007,1.166105522669368,False,False,4.0,1.0,4.0,2.0,4.0,0.333
B_claude_gpt4o_T4_rep03,B,claude_gpt4o,heterogeneous,gpt4o,B,5,0.15,0.312,0.45,0.5588,0.5,0.45000000000000007,0.8745041109108637,False,False,3.0,2.0,4.0,2.0,4.0,0.132
B_claude_gpt4o_T4_rep03,B,claude_gpt4o,heterogeneous,gpt4o,B,6,0.15,0.688,0.6,0.8492,0.8125,0.6,1.319582089147924,False,False,4.0,1.0,2.0,2.0,3.0,0.182
B_claude_gpt4o_T4_rep03,B,claude_gpt4o,heterogeneous,gpt4o,B,7,0.51,0.375,0.45,0.9624,0.5625,0.45000000000000007,1.2021314445600364,False,False,4.0,1.0,4.0,2.0,4.0,0.162
B_claude_gpt4o_T4_rep03,B,claude_gpt4o,heterogeneous,gpt4o,B,8,0.1,0.625,0.55,0.46640000000000004,0.8125,0.5499999999999999,1.0863632955876223,False,False,2.0,1.0,2.0,4.0,2.0,0.097
B_claude_gpt4o_T4_rep04,B,claude_gpt4o,heterogeneous,claude,A,1,0.193,0.25,0.5,0.8444,0.3125,0.5,1.0298871831419207,False,False,4.0,4.0,4.0,0.0,0.0,0.136
B_claude_gpt4o_T4_rep04,B,claude_gpt4o,heterogeneous,claude,A,2,0.15,0.25,0.4,0.8311999999999999,0.0625,0.3999999999999999,0.9245537788576713,False,False,5.0,4.0,5.0,4.0,3.0,0.297
B_claude_gpt4o_T4_rep04,B,claude_gpt4o,heterogeneous,claude,A,3,0.502,0.25,0.3,0.662,0.0625,0.30000000000000004,0.7294862918520129,False,False,5.0,4.0,5.0,5.0,3.0,0.294
B_claude_gpt4o_T4_rep04,B,claude_gpt4o,heterogeneous,claude,A,4,0.544,0.562,0.3,0.7647999999999999,0.375,0.30000000000000004,0.9030747698834243,False,False,5.0,1.0,4.0,5.0,3.0,0.206
B_claude_gpt4o_T4_rep04,B,claude_gpt4o,heterogeneous,claude,A,5,0.588,0.188,0.5,0.48760000000000003,0.1875,0.5,0.7231251689714583,False,False,5.0,4.0,4.0,3.0,3.0,0.382
B_claude_gpt4o_T4_rep04,B,claude_gpt4o,heterogeneous,claude,A,6,0.15,0.375,0.5,0.9152,0.1875,0.5,1.059597701960513,False,False,4.0,4.0,4.0,3.0,3.0,0.438
B_claude_gpt4o_T4_rep04,B,claude_gpt4o,heterogeneous,claude,A,7,0.552,0.375,0.4,0.9179999999999999,0.1875,0.3999999999999999,1.018764079657307,False,False,4.0,4.0,4.0,4.0,3.0,0.333
B_claude_gpt4o_T4_rep04,B,claude_gpt4o,heterogeneous,claude,A,8,0.5,0.438,0.5,0.5292,0.25,0.5,0.7697744085120004,False,False,4.0,3.0,4.0,3.0,3.0,0.333
B_claude_gpt4o_T4_rep04,B,claude_gpt4o,heterogeneous,gpt4o,B,1,0.25,0.625,0.5,0.81,0.5,0.5,1.0752209075348191,False,False,4.0,1.0,4.0,0.0,0.0,0.25
B_claude_gpt4o_T4_rep04,B,claude_gpt4o,heterogeneous,gpt4o,B,2,0.15,0.5,0.25,0.6632,0.6875,0.25,0.9874160673191419,False,False,3.0,1.0,3.0,4.0,4.0,0.389
B_claude_gpt4o_T4_rep04,B,claude_gpt4o,heterogeneous,gpt4o,B,3,0.15,0.375,0.45,0.8,0.5625,0.45000000000000007,1.0765250809897557,False,False,4.0,1.0,4.0,2.0,4.0,0.419
B_claude_gpt4o_T4_rep04,B,claude_gpt4o,heterogeneous,gpt4o,B,4,0.1,0.375,0.25,0.542,0.375,0.25,0.7049035395002639,False,False,2.0,1.0,4.0,4.0,4.0,0.226
B_claude_gpt4o_T4_rep04,B,claude_gpt4o,heterogeneous,gpt4o,B,5,0.1,0.375,0.7,0.7876,0.5625,0.7,1.1944538542781802,False,False,4.0,1.0,4.0,4.0,1.0,0.226
B_claude_gpt4o_T4_rep04,B,claude_gpt4o,heterogeneous,gpt4o,B,6,0.549,0.375,0.45,0.8759999999999999,0.5625,0.45000000000000007,1.1341438400837875,False,False,4.0,1.0,4.0,2.0,4.0,0.128
B_claude_gpt4o_T4_rep04,B,claude_gpt4o,heterogeneous,gpt4o,B,7,0.05,0.375,0.75,0.5292,0.5625,0.75,1.0765495297477028,False,False,1.0,1.0,4.0,2.0,2.0,0.281
B_claude_gpt4o_T4_rep04,B,claude_gpt4o,heterogeneous,gpt4o,B,8,0.15,0.625,0.3,0.66,0.75,0.30000000000000004,1.0431203190428227,False,False,2.0,1.0,2.0,2.0,5.0,0.233
B_claude_gpt4o_T4_rep05,B,claude_gpt4o,heterogeneous,claude,A,1,0.233,0.5,0.5,0.8231999999999999,0.4375,0.5,1.0578584451617334,False,False,4.0,2.0,4.0,0.0,0.0,0.217
B_claude_gpt4o_T4_rep05,B,claude_gpt4o,heterogeneous,claude,A,2,0.15,0.125,0.4,0.6872,0.125,0.3999999999999999,0.8049030003671249,False,False,5.0,4.0,5.0,4.0,3.0,0.208
B_claude_gpt4o_T4_rep05,B,claude_gpt4o,heterogeneous,claude,A,3,0.552,0.25,0.4,0.5176000000000001,0.0625,0.3999999999999999,0.6571270881648389,False,False,5.0,4.0,5.0,4.0,3.0,0.312
B_claude_gpt4o_T4_rep05,B,claude_gpt4o,heterogeneous,claude,A,4,0.519,0.375,0.4,0.8295999999999999,0.1875,0.3999999999999999,0.9398895733010341,False,False,5.0,4.0,4.0,4.0,3.0,0.273
B_claude_gpt4o_T4_rep05,B,claude_gpt4o,heterogeneous,claude,A,5,0.618,0.438,0.4,0.2456,0.25,0.3999999999999999,0.5318076343942422,False,False,5.0,3.0,4.0,4.0,3.0,0.037
B_claude_gpt4o_T4_rep05,B,claude_gpt4o,heterogeneous,claude,A,6,0.53,0.312,0.6,0.5476,0.1875,0.6,0.8336798006429087,False,False,5.0,4.0,4.0,2.0,3.0,0.097
B_claude_gpt4o_T4_rep05,B,claude_gpt4o,heterogeneous,claude,A,7,0.558,0.375,0.4,0.7964,0.1875,0.3999999999999999,0.9107190620603041,False,False,5.0,4.0,4.0,4.0,3.0,0.214
B_claude_gpt4o_T4_rep05,B,claude_gpt4o,heterogeneous,claude,A,8,0.15,0.375,0.4,0.968,0.1875,0.3999999999999999,1.0640395904288522,False,False,4.0,4.0,4.0,4.0,3.0,0.154
B_claude_gpt4o_T4_rep05,B,claude_gpt4o,heterogeneous,gpt4o,B,1,0.338,0.5,0.5,0.9896,0.4375,0.5,1.191937250865162,False,False,3.0,2.0,4.0,0.0,0.0,0.176
B_claude_gpt4o_T4_rep05,B,claude_gpt4o,heterogeneous,gpt4o,B,2,0.15,0.438,0.55,0.5408000000000001,0.5625,0.5499999999999999,0.9546574726047033,False,False,2.0,1.0,4.0,4.0,2.0,0.231
B_claude_gpt4o_T4_rep05,B,claude_gpt4o,heterogeneous,gpt4o,B,3,0.1,0.375,0.25,0.8140000000000001,0.5625,0.25,1.0205401755932983,False,False,4.0,1.0,4.0,4.0,4.0,0.222
B_claude_gpt4o_T4_rep05,B,claude_gpt4o,heterogeneous,gpt4o,B,4,0.05,0.375,0.45,0.3400000000000001,0.5625,0.45000000000000007,0.7965590059750753,False,False,1.0,1.0,4.0,2.0,4.0,0.423
B_claude_gpt4o_T4_rep05,B,claude_gpt4o,heterogeneous,gpt4o,B,5,0.15,0.375,0.75,0.5236,0.5,0.75,1.0424283956224523,False,False,2.0,1.0,4.0,2.0,2.0,0.103
B_claude_gpt4o_T4_rep05,B,claude_gpt4o,heterogeneous,gpt4o,B,6,0.1,0.625,0.45,0.8432,0.8125,0.45000000000000007,1.2544490782809798,False,False,4.0,1.0,2.0,2.0,4.0,0.08
B_claude_gpt4o_T4_rep05,B,claude_gpt4o,heterogeneous,gpt4o,B,7,0.503,0.375,0.25,0.794,0.5625,0.25,1.0046602659605883,False,False,4.0,1.0,4.0,4.0,4.0,0.074
B_claude_gpt4o_T4_rep05,B,claude_gpt4o,heterogeneous,gpt4o,B,8,0.537,0.625,0.9,0.9384,0.8125,0.9,1.5332158393390019,False,False,4.0,1.0,2.0,2.0,1.0,0.0
B_gpt4o_claude_T4_rep01,B,gpt4o_claude,heterogeneous,gpt4o,A,1,0.245,0.5,0.5,0.8136,0.4375,0.5,1.0504052598878206,False,False,4.0,2.0,4.0,0.0,0.0,0.241
B_gpt4o_claude_T4_rep01,B,gpt4o_claude,heterogeneous,gpt4o,A,2,0.559,0.438,0.6,0.8,0.5625,0.6,1.1473474844178637,False,False,4.0,1.0,4.0,2.0,3.0,0.36
B_gpt4o_claude_T4_rep01,B,gpt4o_claude,heterogeneous,gpt4o,A,3,0.502,0.375,0.5,0.8328,0.4375,0.5,1.065345995439979,False,False,4.0,1.0,4.0,3.0,3.0,0.357
B_gpt4o_claude_T4_rep01,B,gpt4o_claude,heterogeneous,gpt4o,A,4,0.536,0.375,0.6,0.9284,0.5625,0.6,1.2402954527047174,False,False,4.0,1.0,4.0,2.0,3.0,0.429
B_gpt4o_claude_T4_rep01,B,gpt4o_claude,heterogeneous,gpt4o,A,5,0.68,0.375,0.6,0.882,0.5,0.6,1.178101863168037,False,False,4.0,1.0,4.0,2.0,3.0,0.069
B_gpt4o_claude_T4_rep01,B,gpt4o_claude,heterogeneous,gpt4o,A,6,0.528,0.375,0.6,0.9408,0.5625,0.6,1.2496042933665041,False,False,4.0,1.0,4.0,2.0,3.0,0.125
B_gpt4o_claude_T4_rep01,B,gpt4o_claude,heterogeneous,gpt4o,A,7,0.505,0.625,0.6,0.7867999999999999,0.8125,0.6,1.2803165585119956,False,False,4.0,1.0,2.0,2.0,3.0,0.115
B_gpt4o_claude_T4_rep01,B,gpt4o_claude,heterogeneous,gpt4o,A,8,0.557,0.625,0.6,0.7652,0.8125,0.6,1.2671571686258971,False,False,4.0,1.0,2.0,2.0,3.0,0.0
B_gpt4o_claude_T4_rep01,B,gpt4o_claude,heterogeneous,claude,B,1,0.117,0.25,0.5,0.666,0.3125,0.5,0.8895011242263835,False,False,5.0,4.0,4.0,0.0,0.0,0.235
B_gpt4o_claude_T4_rep01,B,gpt4o_claude,heterogeneous,claude,B,2,0.539,0.375,0.0,0.8315999999999999,0.1875,0.0,0.8524756946681822,False,False,5.0,2.0,5.0,5.0,5.0,0.314
B_gpt4o_claude_T4_rep01,B,gpt4o_claude,heterogeneous,claude,B,3,0.15,0.25,0.25,0.9572,0.1875,0.25,1.0069201011003803,False,False,4.0,4.0,4.0,4.0,4.0,0.25
B_gpt4o_claude_T4_rep01,B,gpt4o_claude,heterogeneous,claude,B,4,0.557,0.438,0.25,0.974,0.25,0.25,1.0361833814533024,False,False,4.0,3.0,4.0,4.0,4.0,0.364
B_gpt4o_claude_T4_rep01,B,gpt4o_claude,heterogeneous,claude,B,5,0.545,0.312,0.45,0.9184,0.1875,0.45000000000000007,1.0397667094112988,False,False,4.0,4.0,4.0,2.0,4.0,0.273
B_gpt4o_claude_T4_rep01,B,gpt4o_claude,heterogeneous,claude,B,6,0.15,0.375,0.25,0.7908,0.1875,0.25,0.8503063506760372,False,False,5.0,4.0,4.0,4.0,4.0,0.273
B_gpt4o_claude_T4_rep01,B,gpt4o_claude,heterogeneous,claude,B,7,0.53,0.375,0.25,0.8111999999999999,0.1875,0.25,0.8693110432980821,False,False,5.0,4.0,4.0,4.0,4.0,0.212
B_gpt4o_claude_T4_rep01,B,gpt4o_claude,heterogeneous,claude,B,8,0.506,0.375,0.25,0.77,0.1875,0.25,0.8309971419926786,False,False,5.0,4.0,4.0,4.0,4.0,0.2
B_gpt4o_claude_T4_rep02,B,gpt4o_claude,heterogeneous,gpt4o,A,1,0.268,0.625,0.5,0.7956,0.5,0.5,1.064415031836736,False,False,4.0,1.0,4.0,0.0,0.0,0.286
B_gpt4o_claude_T4_rep02,B,gpt4o_claude,heterogeneous,gpt4o,A,2,0.575,0.375,0.5,0.9,0.4375,0.5,1.1186627060915189,False,False,4.0,1.0,4.0,3.0,3.0,0.435
B_gpt4o_claude_T4_rep02,B,gpt4o_claude,heterogeneous,gpt4o,A,3,0.602,0.375,0.6,0.9748,0.5625,0.6,1.275398482828014,False,False,4.0,1.0,4.0,2.0,3.0,0.231
B_gpt4o_claude_T4_rep02,B,gpt4o_claude,heterogeneous,gpt4o,A,4,0.523,0.375,0.6,0.9628,0.4375,0.6,1.2158906570905132,False,False,4.0,1.0,4.0,2.0,3.0,0.185
B_gpt4o_claude_T4_rep02,B,gpt4o_claude,heterogeneous,gpt4o,A,5,0.15,0.625,0.6,0.7971999999999999,0.6875,0.6,1.2116864652210984,False,False,5.0,1.0,2.0,2.0,3.0,0.182
B_gpt4o_claude_T4_rep02,B,gpt4o_claude,heterogeneous,gpt4o,A,6,0.15,0.625,0.6,0.948,0.75,0.6,1.3495199146363124,False,False,4.0,1.0,2.0,2.0,3.0,0.276
B_gpt4o_claude_T4_rep02,B,gpt4o_claude,heterogeneous,gpt4o,A,7,0.502,0.625,0.6,0.9936,0.6875,0.6,1.3490356592766553,False,False,4.0,1.0,2.0,2.0,3.0,0.281
B_gpt4o_claude_T4_rep02,B,gpt4o_claude,heterogeneous,gpt4o,A,8,0.512,0.375,0.6,0.8408,0.5,0.6,1.1475820842101012,False,False,4.0,1.0,4.0,2.0,3.0,0.258
B_gpt4o_claude_T4_rep02,B,gpt4o_claude,heterogeneous,claude,B,1,0.217,0.5,0.5,0.836,0.4375,0.5,1.0678493573533674,False,False,4.0,2.0,4.0,0.0,0.0,0.185
B_gpt4o_claude_T4_rep02,B,gpt4o_claude,heterogeneous,claude,B,2,0.554,0.25,0.25,0.9436,0.1875,0.25,0.9940006086517251,False,False,4.0,4.0,4.0,4.0,4.0,0.294
B_gpt4o_claude_T4_rep02,B,gpt4o_claude,heterogeneous,claude,B,3,0.508,0.5,0.1,0.9812,0.3125,0.09999999999999998,1.0346060554626577,False,True,4.0,2.0,4.0,4.0,5.0,0.278
B_gpt4o_claude_T4_rep02,B,gpt4o_claude,heterogeneous,claude,B,4,0.518,0.375,0.25,0.9484,0.3125,0.25,1.029377875223671,False,False,4.0,2.0,4.0,4.0,4.0,0.314
B_gpt4o_claude_T4_rep02,B,gpt4o_claude,heterogeneous,claude,B,5,0.546,0.312,0.25,0.7604,0.25,0.25,0.8385750771397872,False,False,4.0,3.0,4.0,4.0,4.0,0.406
B_gpt4o_claude_T4_rep02,B,gpt4o_claude,heterogeneous,claude,B,6,0.554,0.312,0.0,0.9916,0.1875,0.0,1.0091713481862237,False,False,4.0,2.0,5.0,5.0,5.0,0.297
B_gpt4o_claude_T4_rep02,B,gpt4o_claude,heterogeneous,claude,B,7,0.15,0.312,0.55,0.8315999999999999,0.25,0.55,1.0278903443461271,False,False,5.0,3.0,4.0,1.0,4.0,0.235
B_gpt4o_claude_T4_rep02,B,gpt4o_claude,heterogeneous,claude,B,8,0.503,0.5,0.0,0.8384,0.375,0.0,0.9184440973733785,False,False,5.0,1.0,4.0,5.0,5.0,0.229
B_gpt4o_claude_T4_rep03,B,gpt4o_claude,heterogeneous,gpt4o,A,1,0.173,0.625,0.5,0.8288,0.5,0.5,1.0894537346762367,False,False,4.0,1.0,4.0,0.0,0.0,0.097
B_gpt4o_claude_T4_rep03,B,gpt4o_claude,heterogeneous,gpt4o,A,2,0.557,0.375,0.6,0.982,0.375,0.6,1.21035077560185,False,False,4.0,1.0,4.0,2.0,3.0,0.212
B_gpt4o_claude_T4_rep03,B,gpt4o_claude,heterogeneous,gpt4o,A,3,0.519,0.625,0.6,0.9908,0.6875,0.6,1.346974717654344,False,False,4.0,1.0,2.0,2.0,3.0,0.25
B_gpt4o_claude_T4_rep03,B,gpt4o_claude,heterogeneous,gpt4o,A,4,0.15,0.375,0.6,0.818,0.5625,0.6,1.1599699349552126,False,False,3.0,1.0,4.0,2.0,3.0,0.185
B_gpt4o_claude_T4_rep03,B,gpt4o_claude,heterogeneous,gpt4o,A,5,0.15,0.625,0.6,0.9108,0.75,0.6,1.3236527641341593,False,False,4.0,1.0,2.0,2.0,3.0,0.08
B_gpt4o_claude_T4_rep03,B,gpt4o_claude,heterogeneous,gpt4o,A,6,0.594,0.625,0.6,0.9776,0.8125,0.6,1.4056521653666672,False,False,4.0,1.0,2.0,2.0,3.0,0.267
B_gpt4o_claude_T4_rep03,B,gpt4o_claude,heterogeneous,gpt4o,A,7,0.588,0.625,0.6,0.8136,0.8125,0.6,1.2969584457491303,False,False,4.0,1.0,2.0,2.0,3.0,0.091
B_gpt4o_claude_T4_rep03,B,gpt4o_claude,heterogeneous,gpt4o,A,8,0.566,0.625,0.5,0.9984,0.6875,0.5,1.3112813618747121,False,False,4.0,1.0,2.0,3.0,3.0,0.222
B_gpt4o_claude_T4_rep03,B,gpt4o_claude,heterogeneous,claude,B,1,0.209,0.625,0.5,0.8432,0.5,0.5,1.1004481995986908,False,False,4.0,1.0,4.0,0.0,0.0,0.167
B_gpt4o_claude_T4_rep03,B,gpt4o_claude,heterogeneous,claude,B,2,0.553,0.312,0.25,0.9756,0.3125,0.25,1.0544911616509642,False,False,4.0,2.0,4.0,4.0,4.0,0.273
B_gpt4o_claude_T4_rep03,B,gpt4o_claude,heterogeneous,claude,B,3,0.504,0.25,0.45,0.994,0.1875,0.45000000000000007,1.1071098635636845,False,False,4.0,4.0,4.0,2.0,4.0,0.265
B_gpt4o_claude_T4_rep03,B,gpt4o_claude,heterogeneous,claude,B,4,0.519,0.438,0.25,0.8028,0.25,0.25,0.8772045599516682,False,False,4.0,3.0,4.0,4.0,4.0,0.303
B_gpt4o_claude_T4_rep03,B,gpt4o_claude,heterogeneous,claude,B,5,0.51,0.312,0.45,0.9028,0.1875,0.45000000000000007,1.026013688992501,False,False,4.0,4.0,4.0,2.0,4.0,0.323
B_gpt4o_claude_T4_rep03,B,gpt4o_claude,heterogeneous,claude,B,6,0.15,0.375,0.25,0.8160000000000001,0.1875,0.25,0.8737918802552471,False,False,5.0,4.0,4.0,4.0,4.0,0.182
B_gpt4o_claude_T4_rep03,B,gpt4o_claude,heterogeneous,claude,B,7,0.15,0.5,0.25,0.946,0.3125,0.25,1.027167099356283,False,False,4.0,2.0,4.0,4.0,4.0,0.226
B_gpt4o_claude_T4_rep03,B,gpt4o_claude,heterogeneous,claude,B,8,0.516,0.438,0.25,0.9856,0.375,0.25,1.0837584417202941,False,False,4.0,1.0,4.0,4.0,4.0,0.258
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,gpt4o,A,1,0.285,0.625,0.5,0.7816,0.5,0.5,1.0539917267227479,False,False,4.0,1.0,4.0,0.0,0.0,0.321
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,gpt4o,A,2,0.52,0.375,0.6,0.7764,0.4375,0.6,1.0743384987982139,False,False,4.0,1.0,4.0,2.0,3.0,0.281
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,gpt4o,A,3,0.573,0.375,0.5,0.7527999999999999,0.5625,0.5,1.0644783182385633,False,False,4.0,1.0,4.0,3.0,3.0,0.135
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,gpt4o,A,4,0.55,0.375,0.6,0.8472,0.375,0.6,1.1037992752307821,False,False,4.0,1.0,4.0,2.0,3.0,0.235
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,gpt4o,A,5,0.5,0.75,0.6,0.7687999999999999,0.75,0.6,1.2302655973406718,False,False,4.0,1.0,1.0,2.0,3.0,0.235
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,gpt4o,A,6,0.534,0.625,0.5,0.9612,0.625,0.5,1.2508119123193542,False,False,4.0,1.0,2.0,3.0,3.0,0.303
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,gpt4o,A,7,0.1,0.375,0.6,0.6236,0.5,0.6,0.9994383222590577,False,False,2.0,1.0,4.0,2.0,3.0,0.278
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,gpt4o,A,8,0.1,0.375,0.6,0.8432,0.4375,0.6,1.1235624103715822,False,False,4.0,1.0,4.0,2.0,3.0,0.25
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,claude,B,1,0.298,0.5,0.5,0.9788,0.4375,0.5,1.1829859213025318,False,False,3.0,2.0,4.0,0.0,0.0,0.097
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,claude,B,2,0.1,0.25,0.25,0.8111999999999999,0.1875,0.25,0.8693110432980821,False,False,5.0,4.0,4.0,4.0,4.0,0.378
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,claude,B,3,0.568,0.562,0.15,0.8071999999999999,0.375,0.15000000000000002,0.9026055838515513,False,True,5.0,1.0,4.0,5.0,4.0,0.242
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,claude,B,4,0.598,0.375,0.1,0.7687999999999999,0.375,0.09999999999999998,0.8612075475749152,False,True,5.0,1.0,4.0,4.0,5.0,0.438
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,claude,B,5,0.15,0.375,0.2,0.9339999999999999,0.375,0.19999999999999996,1.0261486247128142,False,False,4.0,1.0,4.0,3.0,5.0,0.4
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,claude,B,6,0.534,0.25,0.0,0.9336,0.25,0.0,0.9664931246522139,False,False,4.0,3.0,4.0,5.0,5.0,0.469
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,claude,B,7,0.15,0.438,0.3,0.532,0.3125,0.30000000000000004,0.6860614039574009,False,False,5.0,2.0,4.0,2.0,5.0,0.233
B_gpt4o_claude_T4_rep04,B,gpt4o_claude,heterogeneous,claude,B,8,0.649,0.438,0.0,0.7376,0.375,0.0,0.8274531769230209,False,False,5.0,1.0,4.0,5.0,5.0,0.531
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,gpt4o,A,1,0.319,0.625,0.5,0.9952,0.5,0.5,1.2208288332112738,False,False,3.0,1.0,4.0,0.0,0.0,0.138
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,gpt4o,A,2,0.52,0.375,0.5,0.7716000000000001,0.5625,0.5,1.0778556536011674,False,False,3.0,1.0,4.0,3.0,3.0,0.179
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,gpt4o,A,3,0.15,0.625,0.4,0.9444,0.625,0.3999999999999999,1.2010480256842355,False,False,4.0,1.0,2.0,4.0,3.0,0.167
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,gpt4o,A,4,0.1,0.625,0.4,0.5264,0.8125,0.3999999999999999,1.0474985489250093,False,False,2.0,1.0,2.0,4.0,3.0,0.206
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,gpt4o,A,5,0.1,0.375,0.5,0.9432,0.5,0.5,1.1788240920510575,False,False,4.0,1.0,4.0,3.0,3.0,0.147
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,gpt4o,A,6,0.1,0.625,0.5,0.46520000000000006,0.625,0.5,0.9257624101247577,False,False,2.0,1.0,2.0,3.0,3.0,0.152
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,gpt4o,A,7,0.533,0.375,0.4,0.44720000000000004,0.4375,0.3999999999999999,0.7425591491591764,False,False,2.0,1.0,4.0,4.0,3.0,0.086
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,gpt4o,A,8,0.1,0.625,0.6,0.988,0.6875,0.6,1.344916447218934,False,False,4.0,1.0,2.0,2.0,3.0,0.152
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,claude,B,1,0.312,0.25,0.5,0.76,0.3125,0.5,0.9619024118901044,False,False,4.0,4.0,4.0,0.0,0.0,0.375
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,claude,B,2,0.534,0.562,0.25,0.7991999999999999,0.375,0.25,0.9175214656889504,False,False,4.0,1.0,4.0,4.0,4.0,0.306
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,claude,B,3,0.15,0.188,0.25,0.8108,0.1875,0.25,0.8689377940911536,False,False,5.0,4.0,4.0,4.0,4.0,0.265
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,claude,B,4,0.15,0.438,0.25,0.6668000000000001,0.25,0.25,0.7547332243912415,False,False,4.0,3.0,4.0,4.0,4.0,0.289
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,claude,B,5,0.15,0.5,0.3,0.7632,0.375,0.30000000000000004,0.9017201561460185,False,False,5.0,1.0,4.0,2.0,5.0,0.364
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,claude,B,6,0.51,0.312,0.1,0.4736,0.3125,0.09999999999999998,0.5761538075896053,False,True,5.0,2.0,4.0,4.0,5.0,0.343
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,claude,B,7,0.15,0.375,0.1,0.6616,0.3125,0.09999999999999998,0.7384922545294568,True,True,4.0,2.0,4.0,4.0,5.0,0.182
B_gpt4o_claude_T4_rep05,B,gpt4o_claude,heterogeneous,claude,B,8,0.15,0.438,0.1,0.8308,0.375,0.09999999999999998,0.9169807195355855,False,True,5.0,1.0,4.0,4.0,5.0,0.2
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,A,1,0.221,0.625,0.5,0.8331999999999999,0.5,0.5,1.0928047584083809,False,False,4.0,1.0,4.0,0.0,0.0,0.192
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,A,2,0.15,0.375,0.6,0.9316,0.4375,0.6,1.1913374039288784,False,False,3.0,1.0,4.0,2.0,3.0,0.296
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,A,3,0.15,0.375,0.6,0.6556,0.375,0.6,0.9645912916878319,False,False,4.0,1.0,4.0,2.0,3.0,0.444
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,A,4,0.15,0.375,0.6,0.7996,0.375,0.6,1.0677008757137927,False,False,3.0,1.0,4.0,2.0,3.0,0.357
B_gpt4o_gpt4o_T4_rep01,B,gpt4o_gpt4o,homogeneous,gpt4o,A,5,0.15,0.375,0.6,0.9964,0.375,0.6,1.222062993466376,False,False,4.0,1.0,4.0,2.0,3.0,0.379
